Master Index,before_after,date_diff,flight_length,label,hierarchy,number_flights_before
2028,after,3,2597.0,intake gasket leak/damage,,-1
2029,before,-1,6329.0,intake gasket leak/damage,,1
2030,same,0,387.0,intake gasket leak/damage,,-1
2031,after,1,1975.0,intake gasket leak/damage,,-1
2032,before,-2,15484.0,intake gasket leak/damage,,4
2034,before,-2,3672.0,intake gasket leak/damage,,2
2036,before,-5,5167.0,intake gasket leak/damage,,0
2037,after,4,3766.0,intake gasket leak/damage,,-1
2038,same,0,14.0,intake gasket leak/damage,,-1
2039,after,2,4303.0,intake gasket leak/damage,,-1
2040,before,-1,29.0,intake gasket leak/damage,,2
2041,after,1,3064.0,intake gasket leak/damage,,-1
2044,before,-4,5523.0,intake gasket leak/damage,,4
2045,after,1,14289.0,intake gasket leak/damage,,-1
2046,after,3,14.0,intake gasket leak/damage,,-1
2047,after,2,5813.0,intake gasket leak/damage,,-1
2048,before,-5,29.0,intake gasket leak/damage,,4
2049,before,0,450.0,intake gasket leak/damage,,0
2050,after,4,11136.0,intake gasket leak/damage,,-1
2051,same,0,76.0,intake gasket leak/damage,,-1
2054,before,-1,4994.0,intake gasket leak/damage,,0
2056,before,-9,5140.0,intake gasket leak/damage,,4
2057,before,0,82.0,intake gasket leak/damage,,0
2058,after,5,6613.0,intake gasket leak/damage,,-1
2059,same,0,278.0,intake gasket leak/damage,,-1
2060,before,-1,5399.0,intake gasket leak/damage,,1
2061,before,0,60.0,intake gasket leak/damage,,0
2062,before,-1,3855.0,intake gasket leak/damage,,4
2063,before,-2,32.0,intake gasket leak/damage,,1
2064,after,1,5507.0,intake gasket leak/damage,,-1
2065,same,0,14.0,intake gasket leak/damage,,-1
2066,after,2,152.0,intake gasket leak/damage,,-1
2068,after,1,2768.0,intake gasket leak/damage,,-1
2069,after,3,2191.0,intake gasket leak/damage,,-1
2070,same,0,14.0,intake gasket leak/damage,,-1
2071,before,0,683.0,intake gasket leak/damage,,0
2072,before,-1,2582.0,intake gasket leak/damage,,1
2073,same,0,4570.0,intake gasket leak/damage,,-1
2074,before,-3,5626.0,intake gasket leak/damage,,1
2075,same,0,278.0,intake gasket leak/damage,,-1
2076,same,0,372.0,intake gasket leak/damage,,-1
2077,after,1,5320.0,intake gasket leak/damage,,-1
2079,after,1,3499.0,intake gasket leak/damage,,-1
2080,before,0,54.0,intake gasket leak/damage,,0
2081,after,2,14.0,intake gasket leak/damage,,-1
2083,before,-1,54.0,intake gasket leak/damage,,2
2085,before,-1,4891.0,intake gasket leak/damage,,0
2087,before,-11,45.0,intake gasket leak/damage,,4
2088,after,5,465.0,intake gasket leak/damage,,-1
2089,after,17,45.0,intake gasket leak/damage,,-1
2090,after,1,2504.0,intake gasket leak/damage,,-1
2091,same,0,341.0,intake gasket leak/damage,,-1
2092,same,0,124.0,intake gasket leak/damage,,-1
2094,before,-3,3775.0,intake gasket leak/damage,,3
2095,after,2,5755.0,intake gasket leak/damage,,-1
2096,before,-1,2738.0,intake gasket leak/damage,,0
2097,before,-1,4636.0,intake gasket leak/damage,,0
2098,after,4,6660.0,intake gasket leak/damage,,-1
2100,before,-1,6036.0,intake gasket leak/damage,,3
2101,same,0,341.0,intake gasket leak/damage,,-1
2102,before,-2,4185.0,intake gasket leak/damage,,1
2104,same,0,76.0,intake gasket leak/damage,,-1
2106,before,-2,6545.0,intake gasket leak/damage,,0
2108,before,-1,6597.0,intake gasket leak/damage,,1
2109,after,1,4746.0,intake gasket leak/damage,,-1
2110,same,0,263.0,intake gasket leak/damage,,-1
2111,same,0,232.0,intake gasket leak/damage,,-1
2112,before,-1,6559.0,intake gasket leak/damage,,0
2113,same,0,29.0,intake gasket leak/damage,,-1
2114,before,0,372.0,intake gasket leak/damage,,0
2115,same,0,14.0,intake gasket leak/damage,,-1
2116,after,2,9630.0,intake gasket leak/damage,,-1
2117,before,-1,4201.0,intake gasket leak/damage,,3
2118,after,1,8994.0,intake gasket leak/damage,,-1
2120,before,-2,5025.0,intake gasket leak/damage,,3
2121,same,0,247.0,intake gasket leak/damage,,-1
2122,same,0,26.0,intake gasket leak/damage,,-1
2123,before,-1,14.0,intake gasket leak/damage,,1
2124,before,-1,6168.0,intake gasket leak/damage,,2
2125,after,1,3577.0,intake gasket leak/damage,,-1
2127,same,0,434.0,intake gasket leak/damage,,-1
2128,after,1,4823.0,intake gasket leak/damage,,-1
2129,before,0,6144.0,intake gasket leak/damage,,0
2131,before,-2,3466.0,intake gasket leak/damage,,2
2132,before,-2,3806.0,intake gasket leak/damage,,1
2134,before,0,152.0,intake gasket leak/damage,,0
2135,after,1,3889.0,intake gasket leak/damage,,-1
2136,before,-2,5306.0,intake gasket leak/damage,,4
2137,before,-3,6261.0,intake gasket leak/damage,,0
2139,after,2,14.0,intake gasket leak/damage,,-1
2140,same,0,7259.0,intake gasket leak/damage,,-1
2141,before,0,559.0,intake gasket leak/damage,,0
2143,before,-2,2193.0,intake gasket leak/damage,,1
2144,before,-1,7561.0,intake gasket leak/damage,,4
2145,same,0,826.0,intake gasket leak/damage,,-1
2147,same,0,278.0,intake gasket leak/damage,,-1
2148,after,1,5229.0,intake gasket leak/damage,,-1
2150,same,0,29.0,intake gasket leak/damage,,-1
2151,before,-1,4881.0,intake gasket leak/damage,,2
2152,same,0,96.0,intake gasket leak/damage,,-1
2156,same,0,496.0,intake gasket leak/damage,,-1
2157,before,-1,5392.0,intake gasket leak/damage,,0
2158,before,0,14.0,intake gasket leak/damage,,0
2160,same,0,29.0,intake gasket leak/damage,,-1
2161,before,-2,5677.0,intake gasket leak/damage,,0
2163,after,4,11172.0,intake gasket leak/damage,,-1
2165,after,1,5146.0,intake gasket leak/damage,,-1
2166,before,0,699.0,intake gasket leak/damage,,0
2167,before,-1,3453.0,intake gasket leak/damage,,1
2168,before,-1,3593.0,intake gasket leak/damage,,0
2169,same,0,3919.0,intake gasket leak/damage,,-1
2170,before,-1,3298.0,intake gasket leak/damage,,1
2171,after,1,4823.0,intake gasket leak/damage,,-1
2172,after,1,40.0,intake gasket leak/damage,,-1
2173,same,0,29.0,intake gasket leak/damage,,-1
2174,before,-1,4279.0,intake gasket leak/damage,,3
2175,same,0,5534.0,intake gasket leak/damage,,-1
2176,after,1,6043.0,intake gasket leak/damage,,-1
2177,after,2,14.0,intake gasket leak/damage,,-1
2178,same,0,5554.0,intake gasket leak/damage,,-1
2179,same,0,9119.0,intake gasket leak/damage,,-1
2180,same,0,263.0,intake gasket leak/damage,,-1
2181,before,-4,5829.0,intake gasket leak/damage,,3
2182,before,-2,5362.0,intake gasket leak/damage,,4
2183,before,-2,4910.0,intake gasket leak/damage,,3
2185,after,2,45.0,intake gasket leak/damage,,-1
2186,after,2,5707.0,intake gasket leak/damage,,-1
2188,same,0,8193.0,intake gasket leak/damage,,-1
2189,before,-1,29.0,intake gasket leak/damage,,1
2191,same,0,450.0,intake gasket leak/damage,,-1
2192,after,1,11391.0,intake gasket leak/damage,,-1
2193,before,0,110.0,intake gasket leak/damage,,0
2194,after,1,11125.0,intake gasket leak/damage,,-1
2195,same,0,12.0,intake gasket leak/damage,,-1
2196,after,1,2908.0,intake gasket leak/damage,,-1
2197,after,4,5321.0,intake gasket leak/damage,,-1
2198,same,0,294.0,intake gasket leak/damage,,-1
2199,same,0,6159.0,intake gasket leak/damage,,-1
2200,same,0,325.0,intake gasket leak/damage,,-1
2201,same,0,8816.0,intake gasket leak/damage,,-1
2202,same,0,5468.0,intake gasket leak/damage,,-1
2204,same,0,29.0,intake gasket leak/damage,,-1
2205,before,-2,5004.0,intake gasket leak/damage,,0
2207,same,0,294.0,intake gasket leak/damage,,-1
2208,before,-1,4666.0,intake gasket leak/damage,,2
2209,after,8,29.0,intake gasket leak/damage,,-1
2210,after,1,2831.0,intake gasket leak/damage,,-1
2211,before,-4,3158.0,intake gasket leak/damage,,3
2212,before,-3,5197.0,intake gasket leak/damage,,0
2214,after,3,45.0,intake gasket leak/damage,,-1
2215,before,-1,14016.0,intake gasket leak/damage,,1
2216,same,0,434.0,intake gasket leak/damage,,-1
2219,same,0,10285.0,intake gasket leak/damage,,-1
2221,before,-2,4589.0,intake gasket leak/damage,,2
2222,before,-1,3217.0,intake gasket leak/damage,,2
2223,after,1,6771.0,intake gasket leak/damage,,-1
2224,same,0,263.0,intake gasket leak/damage,,-1
2225,before,-1,8055.0,intake gasket leak/damage,,4
2226,before,-2,5180.0,intake gasket leak/damage,,0
2227,same,0,5088.0,intake gasket leak/damage,,-1
2228,before,-4,26.0,intake gasket leak/damage,,1
2229,before,-1,8807.0,intake gasket leak/damage,,0
2231,after,3,13648.0,intake gasket leak/damage,,-1
2232,same,0,6581.0,intake gasket leak/damage,,-1
2233,before,-2,3200.0,intake gasket leak/damage,,4
2234,after,1,2769.0,intake gasket leak/damage,,-1
2235,after,1,4973.0,intake gasket leak/damage,,-1
2236,after,1,5056.0,intake gasket leak/damage,,-1
2237,after,1,6298.0,intake gasket leak/damage,,-1
2238,after,8,4543.0,intake gasket leak/damage,,-1
2239,after,1,6221.0,intake gasket leak/damage,,-1
2241,after,1,5882.0,intake gasket leak/damage,,-1
2242,same,0,45.0,intake gasket leak/damage,,-1
2243,same,0,528.0,intake gasket leak/damage,,-1
2244,same,0,45.0,intake gasket leak/damage,,-1
2245,same,0,403.0,intake gasket leak/damage,,-1
2249,before,-1,4050.0,intake gasket leak/damage,,2
2250,before,-1,7126.0,intake gasket leak/damage,,0
2251,before,-2,419.0,intake gasket leak/damage,,3
2252,same,0,60.0,intake gasket leak/damage,,-1
2254,before,-1,5489.0,intake gasket leak/damage,,1
2255,after,3,6017.0,intake gasket leak/damage,,-1
2256,before,-1,5862.0,intake gasket leak/damage,,0
2257,after,1,4195.0,intake gasket leak/damage,,-1
2258,same,0,434.0,intake gasket leak/damage,,-1
2259,after,1,5545.0,intake gasket leak/damage,,-1
2260,before,-3,5817.0,intake gasket leak/damage,,1
2261,before,-1,5445.0,intake gasket leak/damage,,2
2262,before,-2,6207.0,intake gasket leak/damage,,1
2263,before,-1,3889.0,intake gasket leak/damage,,3
2265,after,1,4708.0,intake gasket leak/damage,,-1
2268,same,0,341.0,intake gasket leak/damage,,-1
2270,after,1,6981.0,intake gasket leak/damage,,-1
2271,after,1,6099.0,intake gasket leak/damage,,-1
2272,after,1,5212.0,intake gasket leak/damage,,-1
2273,before,-4,6395.0,intake gasket leak/damage,,3
2274,before,-3,4107.0,intake gasket leak/damage,,0
2275,same,0,450.0,intake gasket leak/damage,,-1
2276,after,2,68.0,intake gasket leak/damage,,-1
2277,after,1,45.0,intake gasket leak/damage,,-1
2278,same,0,450.0,intake gasket leak/damage,,-1
2279,before,-3,5601.0,intake gasket leak/damage,,3
2280,before,-1,5944.0,intake gasket leak/damage,,2
2281,before,-1,4341.0,intake gasket leak/damage,,0
2282,after,5,4948.0,intake gasket leak/damage,,-1
2285,before,-2,5784.0,intake gasket leak/damage,,2
2286,same,0,45.0,intake gasket leak/damage,,-1
2287,before,0,783.0,intake gasket leak/damage,,0
2289,same,0,247.0,intake gasket leak/damage,,-1
2291,before,-5,54.0,intake gasket leak/damage,,4
2292,after,1,2022.0,intake gasket leak/damage,,-1
2293,same,0,403.0,intake gasket leak/damage,,-1
2294,before,-5,4619.0,intake gasket leak/damage,,4
2295,before,-2,5771.0,intake gasket leak/damage,,2
2296,after,1,5854.0,intake gasket leak/damage,,-1
2297,after,1,2749.0,intake gasket leak/damage,,-1
2298,before,-1,5461.0,intake gasket leak/damage,,0
2299,before,-1,3703.0,intake gasket leak/damage,,1
2300,before,-2,7468.0,intake gasket leak/damage,,1
2301,before,-2,14.0,intake gasket leak/damage,,4
2303,same,0,419.0,intake gasket leak/damage,,-1
2304,before,-1,4934.0,intake gasket leak/damage,,2
2305,after,1,4636.0,intake gasket leak/damage,,-1
2307,same,0,512.0,intake gasket leak/damage,,-1
2308,after,3,6480.0,intake gasket leak/damage,,-1
2310,after,3,5223.0,intake gasket leak/damage,,-1
2311,before,-1,2645.0,intake gasket leak/damage,,2
2313,after,8,5632.0,intake gasket leak/damage,,-1
2314,before,-2,3093.0,intake gasket leak/damage,,3
2315,before,-2,4901.0,intake gasket leak/damage,,1
2316,after,1,5171.0,intake gasket leak/damage,,-1
2317,after,1,7173.0,intake gasket leak/damage,,-1
2318,before,-2,5722.0,intake gasket leak/damage,,4
2319,before,-1,4994.0,intake gasket leak/damage,,2
2321,before,-2,4865.0,intake gasket leak/damage,,0
2324,before,0,1197.0,intake gasket leak/damage,,0
2326,same,0,512.0,intake gasket leak/damage,,-1
2327,same,0,3562.0,intake gasket leak/damage,,-1
2328,same,0,528.0,intake gasket leak/damage,,-1
2329,same,0,1275.0,intake gasket leak/damage,,-1
2331,after,6,5804.0,intake gasket leak/damage,,-1
2332,same,0,29.0,intake gasket leak/damage,,-1
2333,after,1,7125.0,intake gasket leak/damage,,-1
2335,same,0,45.0,intake gasket leak/damage,,-1
2336,after,1,5164.0,intake gasket leak/damage,,-1
2337,after,4,29.0,intake gasket leak/damage,,-1
2338,same,0,6956.0,intake gasket leak/damage,,-1
2340,after,2,5591.0,intake gasket leak/damage,,-1
2341,before,-1,4418.0,intake gasket leak/damage,,3
2342,same,0,216.0,intake gasket leak/damage,,-1
2343,before,-1,6621.0,intake gasket leak/damage,,4
2344,before,-1,6222.0,intake gasket leak/damage,,1
2345,before,-3,4559.0,intake gasket leak/damage,,1
2346,before,-1,1336.0,intake gasket leak/damage,,0
2347,same,0,4154.0,intake gasket leak/damage,,-1
2349,before,-1,14.0,intake gasket leak/damage,,2
2350,before,-2,26.0,intake gasket leak/damage,,3
2352,before,-2,5166.0,intake gasket leak/damage,,4
2353,before,-1,2193.0,intake gasket leak/damage,,3
2354,after,1,6365.0,intake gasket leak/damage,,-1
2355,after,1,12.0,intake gasket leak/damage,,-1
2357,before,-1,5082.0,intake gasket leak/damage,,3
2358,after,9,8935.0,intake gasket leak/damage,,-1
2361,before,-2,5922.0,intake gasket leak/damage,,4
2363,before,-10,45.0,intake gasket leak/damage,,1
2366,after,3,5613.0,intake gasket leak/damage,,-1
2367,before,0,489.0,intake gasket leak/damage,,0
2369,before,-1,3993.0,intake gasket leak/damage,,0
2370,after,1,5800.0,intake gasket leak/damage,,-1
2371,before,-1,4724.0,intake gasket leak/damage,,4
2372,before,-1,496.0,intake gasket leak/damage,,2
2373,before,-2,6234.0,intake gasket leak/damage,,1
2374,before,0,29.0,intake gasket leak/damage,,0
2375,after,1,29.0,intake gasket leak/damage,,-1
2376,after,2,4884.0,intake gasket leak/damage,,-1
2377,same,0,356.0,intake gasket leak/damage,,-1
2378,before,-1,4964.0,intake gasket leak/damage,,2
2379,before,-1,12218.0,intake gasket leak/damage,,0
2380,after,1,6410.0,intake gasket leak/damage,,-1
2381,after,1,4185.0,intake gasket leak/damage,,-1
2383,after,2,29.0,intake gasket leak/damage,,-1
2384,after,1,4808.0,intake gasket leak/damage,,-1
2385,same,0,629.0,intake gasket leak/damage,,-1
2387,after,1,5773.0,intake gasket leak/damage,,-1
2388,same,0,685.0,intake gasket leak/damage,,-1
2389,same,0,60.0,intake gasket leak/damage,,-1
2390,after,1,263.0,intake gasket leak/damage,,-1
2392,after,1,5986.0,intake gasket leak/damage,,-1
2393,after,1,26.0,intake gasket leak/damage,,-1
2394,before,-6,5361.0,intake gasket leak/damage,,0
2396,before,-5,9967.0,intake gasket leak/damage,,2
2397,before,-1,5757.0,intake gasket leak/damage,,0
2398,before,-1,5863.0,intake gasket leak/damage,,1
2399,after,5,7278.0,intake gasket leak/damage,,-1
2400,before,0,4761.0,intake gasket leak/damage,,0
2401,after,2,12.0,intake gasket leak/damage,,-1
2403,same,0,403.0,intake gasket leak/damage,,-1
2405,before,-8,4988.0,intake gasket leak/damage,,2
2406,before,0,29.0,intake gasket leak/damage,,0
2407,same,0,512.0,intake gasket leak/damage,,-1
2408,before,-1,3189.0,intake gasket leak/damage,,0
2411,after,3,154.0,intake gasket leak/damage,,-1
2413,after,8,14.0,intake gasket leak/damage,,-1
2414,before,0,29.0,intake gasket leak/damage,,0
2415,same,0,29.0,intake gasket leak/damage,,-1
2416,before,-1,5958.0,intake gasket leak/damage,,4
2417,after,1,5851.0,intake gasket leak/damage,,-1
2418,after,2,5538.0,intake gasket leak/damage,,-1
2419,before,-1,45.0,intake gasket leak/damage,,3
2420,same,0,777.0,intake gasket leak/damage,,-1
2421,after,1,6939.0,intake gasket leak/damage,,-1
2422,same,0,3267.0,intake gasket leak/damage,,-1
2423,before,-2,201.0,intake gasket leak/damage,,1
2424,before,-1,4933.0,intake gasket leak/damage,,4
2426,after,2,5056.0,intake gasket leak/damage,,-1
2427,same,0,5990.0,intake gasket leak/damage,,-1
2428,before,0,621.0,intake gasket leak/damage,,0
2429,after,1,4138.0,intake gasket leak/damage,,-1
2430,before,0,3686.0,intake gasket leak/damage,,0
2431,after,1,12442.0,intake gasket leak/damage,,-1
2432,before,-2,11008.0,intake gasket leak/damage,,3
2434,before,-3,3376.0,intake gasket leak/damage,,3
2436,after,5,3018.0,intake gasket leak/damage,,-1
2437,after,3,14.0,intake gasket leak/damage,,-1
2438,before,-1,6591.0,intake gasket leak/damage,,2
2439,before,-1,8026.0,intake gasket leak/damage,,0
2440,same,0,1305.0,intake gasket leak/damage,,-1
2441,after,1,45.0,intake gasket leak/damage,,-1
2442,before,-1,8744.0,intake gasket leak/damage,,0
2443,after,1,3811.0,intake gasket leak/damage,,-1
2444,after,1,26.0,intake gasket leak/damage,,-1
2445,before,-1,4583.0,intake gasket leak/damage,,3
2446,before,-4,5017.0,intake gasket leak/damage,,2
2447,same,0,5585.0,intake gasket leak/damage,,-1
2448,after,1,12165.0,intake gasket leak/damage,,-1
2449,after,1,4060.0,intake gasket leak/damage,,-1
2450,after,3,310.0,intake gasket leak/damage,,-1
2451,before,-3,2365.0,intake gasket leak/damage,,4
2453,after,2,4806.0,intake gasket leak/damage,,-1
2455,before,-1,6145.0,intake gasket leak/damage,,4
2456,after,1,4465.0,intake gasket leak/damage,,-1
2457,same,0,4556.0,intake gasket leak/damage,,-1
2459,before,-2,6021.0,intake gasket leak/damage,,4
2460,after,6,8765.0,intake gasket leak/damage,,-1
2461,after,1,5424.0,intake gasket leak/damage,,-1
2462,same,0,7498.0,intake gasket leak/damage,,-1
2463,after,1,14.0,intake gasket leak/damage,,-1
2465,same,0,68.0,intake gasket leak/damage,,-1
2466,after,2,2411.0,intake gasket leak/damage,,-1
2467,after,1,6901.0,intake gasket leak/damage,,-1
2468,before,-1,5073.0,intake gasket leak/damage,,2
2470,before,-1,3656.0,intake gasket leak/damage,,0
2474,before,0,528.0,intake gasket leak/damage,,0
2475,before,-2,6269.0,intake gasket leak/damage,,2
2478,before,0,40.0,intake gasket leak/damage,,0
2479,after,2,3311.0,intake gasket leak/damage,,-1
2483,after,2,82.0,intake gasket leak/damage,,-1
2484,same,0,294.0,intake gasket leak/damage,,-1
2486,before,0,4216.0,intake gasket leak/damage,,0
2487,after,1,26.0,intake gasket leak/damage,,-1
2489,before,-1,5476.0,intake gasket leak/damage,,4
2490,after,1,7396.0,intake gasket leak/damage,,-1
2491,before,-2,1851.0,intake gasket leak/damage,,2
2492,after,1,4431.0,intake gasket leak/damage,,-1
2493,same,0,559.0,intake gasket leak/damage,,-1
2494,before,-1,4323.0,intake gasket leak/damage,,2
2497,after,1,6108.0,intake gasket leak/damage,,-1
2498,same,0,419.0,intake gasket leak/damage,,-1
2499,after,4,5367.0,intake gasket leak/damage,,-1
2500,before,-2,2784.0,intake gasket leak/damage,,0
2502,before,-3,4605.0,intake gasket leak/damage,,2
2504,before,-1,5380.0,intake gasket leak/damage,,1
2505,before,0,11206.0,intake gasket leak/damage,,0
2506,after,3,5903.0,intake gasket leak/damage,,-1
2507,before,0,5412.0,intake gasket leak/damage,,0
2508,same,0,14.0,intake gasket leak/damage,,-1
2509,before,-4,4778.0,intake gasket leak/damage,,3
2510,after,1,3951.0,intake gasket leak/damage,,-1
2511,before,-1,76.0,intake gasket leak/damage,,4
2512,after,5,5940.0,intake gasket leak/damage,,-1
2513,same,0,5530.0,intake gasket leak/damage,,-1
2514,before,0,45.0,intake gasket leak/damage,,0
